TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-000001,2024-05-06,Super Indo Pasteur,Bandung,Dada Ayam Fillet,Meat,477,749.0,357273.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,PRB Superior 150ml,Beverages,877,17950.0,15742150.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Telur Ayam Negeri,Eggs,186,269.5,50127.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Kanzler Sngls Keju,Snacks,65,8690.0,564850.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Saori Saus Tiram,Condiment,731,12390.0,9057090.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Saori Saus Tiram,Condiment,60,12390.0,743400.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Sedaap M/G A/Kris,Seasoning,195,3100.0,604500.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Brokoli,Vegetables,465,107.0,49755.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Sedaap M/G A/Kris,Seasoning,638,3100.0,1977800.0
TRX-000002,2024-10-20,Super Indo Palembang,Palembang,Diamond UHT Cho 1L,Dairy,323,21990.0,7102770.0
TRX-000003,2024-08-20,Super Indo Makassar,Makassar,Buah Naga Merah,Fruits,938,349.0,327362.0
TRX-000003,2024-08-20,Super Indo Makassar,Makassar,RTE Nasi Ayam Geprek,Ready-to-Eat,438,16450.0,7205100.0
TRX-000003,2024-08-20,Super Indo Makassar,Makassar,La Fonte Macaroni,Pasta,2,8990.0,17980.0
TRX-000003,2024-08-20,Super Indo Makassar,Makassar,K/G Malkist Aroni,Snacks,876,8990.0,7875240.0
TRX-000003,2024-08-20,Super Indo Makassar,Makassar,Sedaap M/G A/Kris,Seasoning,40,3100.0,124000.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Saori Saus Tiram,Condiment,954,12390.0,11820060.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Energen Vanilla 10,Beverages,112,22790.0,2552480.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Energen Vanilla 10,Beverages,214,22790.0,4877060.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Dada Ayam Fillet,Meat,956,749.0,716044.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Wortel Berastagi,Vegetables,319,103.0,32857.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Kanzler Sngls Keju,Snacks,113,8690.0,981970.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,Jamur ENOKIDK100,Vegetables,222,5990.0,1329780.0
TRX-000004,2024-02-03,Super Indo Palembang,Palembang,RTE Nasi Ayam Geprek,Ready-to-Eat,872,16450.0,14344400.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Kraft Cheddar CH1,Dairy,186,23990.0,4462140.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Dada Ayam Fillet,Meat,2,749.0,1498.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,La Fonte Macaroni,Pasta,590,8990.0,5304100.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,La Fonte Macaroni,Pasta,150,8990.0,1348500.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,La Fonte Macaroni,Pasta,268,8990.0,2409320.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Sedaap M/G A/Kris,Seasoning,749,3100.0,2321900.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Brokoli,Vegetables,229,107.0,24503.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Brokoli,Vegetables,117,107.0,12519.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,PRB Superior 150ml,Beverages,94,17950.0,1687300.0
TRX-000005,2024-07-23,Super Indo Pasteur,Bandung,Jamur ENOKIDK100,Vegetables,631,5990.0,3779690.0
TRX-000006,2024-02-01,Super Indo Sunter,Jakarta Utara,G/F UHT F/CRM950,Dairy,85,23990.0,2039150.0
TRX-000006,2024-02-01,Super Indo Sunter,Jakarta Utara,Brokoli,Vegetables,582,107.0,62274.0
TRX-000006,2024-02-01,Super Indo Sunter,Jakarta Utara,G/F UHT F/CRM950,Dairy,574,23990.0,13770260.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Telur Ayam Negeri,Eggs,782,269.5,210749.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Kraft Cheddar CH1,Dairy,777,23990.0,18640230.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Sedaap M/G A/Kris,Seasoning,714,3100.0,2213400.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Kanzler Sngls Keju,Snacks,793,8690.0,6891170.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Dada Ayam Fillet,Meat,174,749.0,130326.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Saori Saus Tiram,Condiment,399,12390.0,4943610.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Wortel Berastagi,Vegetables,797,103.0,82091.0
TRX-000007,2024-05-12,Super Indo Sunter,Jakarta Utara,Saori Saus Tiram,Condiment,958,12390.0,11869620.0
TRX-000008,2024-01-26,Super Indo Malioboro,Yogyakarta,RTE Nasi Ayam Geprek,Ready-to-Eat,141,16450.0,2319450.0
TRX-000008,2024-01-26,Super Indo Malioboro,Yogyakarta,Jamur ENOKIDK100,Vegetables,972,5990.0,5822280.0
TRX-000009,2024-05-03,Super Indo Sunter,Jakarta Utara,Dada Ayam Fillet,Meat,503,749.0,376747.0
TRX-000009,2024-05-03,Super Indo Sunter,Jakarta Utara,Kanzler Sngls Keju,Snacks,92,8690.0,799480.0
TRX-000009,2024-05-03,Super Indo Sunter,Jakarta Utara,Energen Vanilla 10,Beverages,238,22790.0,5424020.0
TRX-000010,2023-12-04,Super Indo Kalimalang,Jakarta Timur,Kanzler Sngls Keju,Snacks,13,8690.0,112970.0
TRX-000010,2023-12-04,Super Indo Kalimalang,Jakarta Timur,Sedaap M/G A/Kris,Seasoning,465,3100.0,1441500.0
TRX-000010,2023-12-04,Super Indo Kalimalang,Jakarta Timur,Telur Ayam Negeri,Eggs,980,269.5,264110.0
TRX-000010,2023-12-04,Super Indo Kalimalang,Jakarta Timur,Sedaap M/G A/Kris,Seasoning,487,3100.0,1509700.0
TRX-000011,2024-07-19,Super Indo Palembang,Palembang,PRB Superior 150ml,Beverages,959,17950.0,17214050.0
TRX-000011,2024-07-19,Super Indo Palembang,Palembang,K/G Malkist Aroni,Snacks,195,8990.0,1753050.0
TRX-000011,2024-07-19,Super Indo Palembang,Palembang,G/F UHT F/CRM950,Dairy,567,23990.0,13602330.0
TRX-000012,2024-08-14,Super Indo Makassar,Makassar,G/F UHT F/CRM950,Dairy,989,23990.0,23726110.0
TRX-000012,2024-08-14,Super Indo Makassar,Makassar,Jamur ENOKIDK100,Vegetables,481,5990.0,2881190.0
TRX-000012,2024-08-14,Super Indo Makassar,Makassar,K/G Malkist Aroni,Snacks,243,8990.0,2184570.0
TRX-000012,2024-08-14,Super Indo Makassar,Makassar,G/F UHT F/CRM950,Dairy,366,23990.0,8780340.0
TRX-000012,2024-08-14,Super Indo Makassar,Makassar,La Fonte Macaroni,Pasta,777,8990.0,6985230.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,Kraft Cheddar CH1,Dairy,236,23990.0,5661640.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,Jamur ENOKIDK100,Vegetables,523,5990.0,3132770.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,Energen Vanilla 10,Beverages,84,22790.0,1914360.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,G/F UHT F/CRM950,Dairy,853,23990.0,20463470.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,Diamond UHT Cho 1L,Dairy,319,21990.0,7014810.0
TRX-000013,2024-10-26,Super Indo Palembang,Palembang,G/F UHT F/CRM950,Dairy,580,23990.0,13914200.0
