TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-SuperIndoNgagel-000001,2024-09-16,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,370,16450.0,6086500.0
TRX-SuperIndoNgagel-000001,2024-09-16,Super Indo Ngagel,Surabaya,K/G Malkist Aroni,Snacks,179,8990.0,1609210.0
TRX-SuperIndoNgagel-000001,2024-09-16,Super Indo Ngagel,Surabaya,Energen Vanilla 10,Beverages,895,22790.0,20397050.0
TRX-SuperIndoNgagel-000001,2024-09-16,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,203,16450.0,3339350.0
TRX-SuperIndoNgagel-000002,2024-06-16,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,326,349.0,113774.0
TRX-SuperIndoNgagel-000002,2024-06-16,Super Indo Ngagel,Surabaya,Jamur ENOKIDK100,Vegetables,124,5990.0,742760.0
TRX-SuperIndoNgagel-000003,2024-01-25,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,806,16450.0,13258700.0
TRX-SuperIndoNgagel-000003,2024-01-25,Super Indo Ngagel,Surabaya,Wortel Berastagi,Vegetables,927,103.0,95481.0
TRX-SuperIndoNgagel-000003,2024-01-25,Super Indo Ngagel,Surabaya,Dada Ayam Fillet,Meat,505,749.0,378245.0
TRX-SuperIndoNgagel-000003,2024-01-25,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,894,16450.0,14706300.0
TRX-SuperIndoNgagel-000003,2024-01-25,Super Indo Ngagel,Surabaya,PRB Superior 150ml,Beverages,361,17950.0,6479950.0
TRX-SuperIndoNgagel-000004,2024-08-15,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,413,349.0,144137.0
TRX-SuperIndoNgagel-000004,2024-08-15,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,148,16450.0,2434600.0
TRX-SuperIndoNgagel-000004,2024-08-15,Super Indo Ngagel,Surabaya,Telur Ayam Negeri,Eggs,138,269.5,37191.0
TRX-SuperIndoNgagel-000004,2024-08-15,Super Indo Ngagel,Surabaya,Kraft Cheddar CH1,Dairy,959,23990.0,23006410.0
TRX-SuperIndoNgagel-000004,2024-08-15,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,739,349.0,257911.0
TRX-SuperIndoNgagel-000005,2023-12-31,Super Indo Ngagel,Surabaya,Wortel Berastagi,Vegetables,367,103.0,37801.0
TRX-SuperIndoNgagel-000005,2023-12-31,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,401,349.0,139949.0
TRX-SuperIndoNgagel-000006,2024-01-14,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,459,16450.0,7550550.0
TRX-SuperIndoNgagel-000006,2024-01-14,Super Indo Ngagel,Surabaya,Diamond UHT Cho 1L,Dairy,126,21990.0,2770740.0
TRX-SuperIndoNgagel-000006,2024-01-14,Super Indo Ngagel,Surabaya,Sedaap M/G A/Kris,Seasoning,336,3100.0,1041600.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Saori Saus Tiram,Condiment,407,12390.0,5042730.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Dada Ayam Fillet,Meat,19,749.0,14231.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Telur Ayam Negeri,Eggs,53,269.5,14283.5
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Brokoli,Vegetables,404,107.0,43228.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,PRB Superior 150ml,Beverages,373,17950.0,6695350.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Kraft Cheddar CH1,Dairy,969,23990.0,23246310.0
TRX-SuperIndoNgagel-000007,2024-05-07,Super Indo Ngagel,Surabaya,Energen Vanilla 10,Beverages,932,22790.0,21240280.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,Energen Vanilla 10,Beverages,880,22790.0,20055200.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,G/F UHT F/CRM950,Dairy,295,23990.0,7077050.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,890,16450.0,14640500.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,333,349.0,116217.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,Diamond UHT Cho 1L,Dairy,108,21990.0,2374920.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,La Fonte Macaroni,Pasta,697,8990.0,6266030.0
TRX-SuperIndoNgagel-000008,2024-11-02,Super Indo Ngagel,Surabaya,PRB Superior 150ml,Beverages,237,17950.0,4254150.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,Jamur ENOKIDK100,Vegetables,70,5990.0,419300.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,RTE Nasi Ayam Geprek,Ready-to-Eat,88,16450.0,1447600.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,G/F UHT F/CRM950,Dairy,449,23990.0,10771510.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,Buah Naga Merah,Fruits,745,349.0,260005.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,La Fonte Macaroni,Pasta,788,8990.0,7084120.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,PRB Superior 150ml,Beverages,354,17950.0,6354300.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,Dada Ayam Fillet,Meat,684,749.0,512316.0
TRX-SuperIndoNgagel-000009,2024-05-16,Super Indo Ngagel,Surabaya,Brokoli,Vegetables,722,107.0,77254.0
