TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-SuperIndoMakassar-000001,2024-06-14,Super Indo Makassar,Makassar,La Fonte Macaroni,Pasta,416,8990.0,3739840.0
TRX-SuperIndoMakassar-000001,2024-06-14,Super Indo Makassar,Makassar,Kanzler Sngls Keju,Snacks,703,8690.0,6109070.0
TRX-SuperIndoMakassar-000001,2024-06-14,Super Indo Makassar,Makassar,G/F UHT F/CRM950,Dairy,99,23990.0,2375010.0
TRX-SuperIndoMakassar-000001,2024-06-14,Super Indo Makassar,Makassar,Dada Ayam Fillet,Meat,381,749.0,285369.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Diamond UHT Cho 1L,Dairy,93,21990.0,2045070.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Buah Naga Merah,Fruits,801,349.0,279549.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Wortel Berastagi,Vegetables,368,103.0,37904.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Dada Ayam Fillet,Meat,720,749.0,539280.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,G/F UHT F/CRM950,Dairy,752,23990.0,18040480.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,RTE Nasi Ayam Geprek,Ready-to-Eat,630,16450.0,10363500.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Kraft Cheddar CH1,Dairy,390,23990.0,9356100.0
TRX-SuperIndoMakassar-000002,2024-07-02,Super Indo Makassar,Makassar,Kraft Cheddar CH1,Dairy,633,23990.0,15185670.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Energen Vanilla 10,Beverages,729,22790.0,16613910.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,K/G Malkist Aroni,Snacks,256,8990.0,2301440.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Brokoli,Vegetables,683,107.0,73081.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Dada Ayam Fillet,Meat,653,749.0,489097.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Telur Ayam Negeri,Eggs,376,269.5,101332.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Saori Saus Tiram,Condiment,335,12390.0,4150650.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Sedaap M/G A/Kris,Seasoning,478,3100.0,1481800.0
TRX-SuperIndoMakassar-000003,2024-10-02,Super Indo Makassar,Makassar,Dada Ayam Fillet,Meat,999,749.0,748251.0
TRX-SuperIndoMakassar-000004,2023-12-30,Super Indo Makassar,Makassar,Saori Saus Tiram,Condiment,388,12390.0,4807320.0
TRX-SuperIndoMakassar-000004,2023-12-30,Super Indo Makassar,Makassar,Diamond UHT Cho 1L,Dairy,488,21990.0,10731120.0
