TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-SuperIndoTebet-000001,2024-03-07,Super Indo Tebet,Jakarta Selatan,Wortel Berastagi,Vegetables,312,103.0,32136.0
TRX-SuperIndoTebet-000001,2024-03-07,Super Indo Tebet,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,481,3100.0,1491100.0
TRX-SuperIndoTebet-000001,2024-03-07,Super Indo Tebet,Jakarta Selatan,Wortel Berastagi,Vegetables,450,103.0,46350.0
TRX-SuperIndoTebet-000001,2024-03-07,Super Indo Tebet,Jakarta Selatan,Saori Saus Tiram,Condiment,682,12390.0,8449980.0
TRX-SuperIndoTebet-000001,2024-03-07,Super Indo Tebet,Jakarta Selatan,La Fonte Macaroni,Pasta,153,8990.0,1375470.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,144,5990.0,862560.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,PRB Superior 150ml,Beverages,971,17950.0,17429450.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,K/G Malkist Aroni,Snacks,668,8990.0,6005320.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,Buah Naga Merah,Fruits,873,349.0,304677.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,262,5990.0,1569380.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,G/F UHT F/CRM950,Dairy,215,23990.0,5157850.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,Brokoli,Vegetables,472,107.0,50504.0
TRX-SuperIndoTebet-000002,2024-06-20,Super Indo Tebet,Jakarta Selatan,Wortel Berastagi,Vegetables,50,103.0,5150.0
