TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-SuperIndoMalioboro-000001,2024-08-12,Super Indo Malioboro,Yogyakarta,G/F UHT F/CRM950,Dairy,119,23990.0,2854810.0
TRX-SuperIndoMalioboro-000001,2024-08-12,Super Indo Malioboro,Yogyakarta,Brokoli,Vegetables,13,107.0,1391.0
TRX-SuperIndoMalioboro-000001,2024-08-12,Super Indo Malioboro,Yogyakarta,Kraft Cheddar CH1,Dairy,703,23990.0,16864970.0
TRX-SuperIndoMalioboro-000001,2024-08-12,Super Indo Malioboro,Yogyakarta,Jamur ENOKIDK100,Vegetables,733,5990.0,4390670.0
TRX-SuperIndoMalioboro-000002,2024-09-27,Super Indo Malioboro,Yogyakarta,La Fonte Macaroni,Pasta,872,8990.0,7839280.0
TRX-SuperIndoMalioboro-000002,2024-09-27,Super Indo Malioboro,Yogyakarta,Saori Saus Tiram,Condiment,648,12390.0,8028720.0
TRX-SuperIndoMalioboro-000002,2024-09-27,Super Indo Malioboro,Yogyakarta,PRB Superior 150ml,Beverages,831,17950.0,14916450.0
TRX-SuperIndoMalioboro-000002,2024-09-27,Super Indo Malioboro,Yogyakarta,Wortel Berastagi,Vegetables,455,103.0,46865.0
TRX-SuperIndoMalioboro-000002,2024-09-27,Super Indo Malioboro,Yogyakarta,RTE Nasi Ayam Geprek,Ready-to-Eat,773,16450.0,12715850.0
TRX-SuperIndoMalioboro-000003,2024-06-13,Super Indo Malioboro,Yogyakarta,K/G Malkist Aroni,Snacks,945,8990.0,8495550.0
TRX-SuperIndoMalioboro-000003,2024-06-13,Super Indo Malioboro,Yogyakarta,K/G Malkist Aroni,Snacks,661,8990.0,5942390.0
TRX-SuperIndoMalioboro-000003,2024-06-13,Super Indo Malioboro,Yogyakarta,Diamond UHT Cho 1L,Dairy,126,21990.0,2770740.0
TRX-SuperIndoMalioboro-000003,2024-06-13,Super Indo Malioboro,Yogyakarta,Diamond UHT Cho 1L,Dairy,834,21990.0,18339660.0
